,name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
0,"Manila, Phillipines",2014-01-01,31,23,26.6,32.7,23,27.4,20.4,70.1,0,0,0,,,,,22.3,98.4,1013.2,47.6,8.8,209,18,8,,2014-01-01T06:21:07,2014-01-01T17:37:49,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98428099999,98426041231,RPLL,98430099999,98433099999,98425099999"
1,"Manila, Phillipines",2014-01-02,31,23.6,27,33.1,23.6,27.9,20,66.2,0,0,0,,,,,20.5,100.4,1012.9,45.4,10.2,223.6,19.1,8,,2014-01-02T06:21:29,2014-01-02T17:38:24,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98428099999,98426041231,RPLL,98430099999,98433099999,98425099999"
2,"Manila, Phillipines",2014-01-03,31,22,26.7,33.7,22,27.9,20.6,70.2,0,0,0,,,,,14.8,116.7,1012.6,32.3,10.3,237.9,20.4,8,,2014-01-03T06:21:50,2014-01-03T17:38:58,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98428099999,98426041231,RPLL,98430099999,98433099999,98425099999"
3,"Manila, Phillipines",2014-01-04,30,23,26.7,33.6,23,28,21.8,75.9,0,0,0,,,,40.7,18.3,323.4,1011.5,42.1,10.2,234.8,20.2,8,,2014-01-04T06:22:11,2014-01-04T17:39:33,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98428099999,98426041231,RPLL,98430099999,98433099999,98425099999"
4,"Manila, Phillipines",2014-01-05,30,23,26.5,32.7,23,27.7,21.6,75.3,0,0,0,,,,31.3,18.4,67.4,1011.5,52.5,10.5,220.4,19.1,8,,2014-01-05T06:22:30,2014-01-05T17:40:08,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98428099999,98426041231,RPLL,98430099999,98433099999,98425099999"
5,"Manila, Phillipines",2014-01-06,30,22,26.5,32.5,22,27.6,21.8,76,0.003,100,4.17,rain,,,,20.5,105.7,1011.9,56.3,10.2,213,18.6,8,,2014-01-06T06:22:48,2014-01-06T17:40:43,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"98429099999,98428099999,98426041231,RPLL,98430099999,remote,98433099999,98425099999"
6,"Manila, Phillipines",2014-01-07,30,24,26.9,32.5,24,28,21.2,71.5,0,0,0,,,,,16.6,93,1012.3,59.9,9.9,197.7,17.2,7,,2014-01-07T06:23:06,2014-01-07T17:41:18,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98428099999,98426041231,RPLL,98430099999,98433099999,98425099999"
7,"Manila, Phillipines",2014-01-08,31,23.7,26.9,33,23.7,27.8,20.8,70.4,0,0,0,,,,,18.4,93,1012.2,60.2,10,198.7,17.3,7,,2014-01-08T06:23:22,2014-01-08T17:41:53,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98428099999,98426041231,RPLL,98430099999,98433099999,98425099999"
8,"Manila, Phillipines",2014-01-09,31,18.1,26.7,33.1,18.1,27.3,20,68.2,0,0,0,,,,,20.5,97.5,1013.1,40,10.1,205.1,17.7,7,,2014-01-09T06:23:38,2014-01-09T17:42:29,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98428099999,98426041231,RPLL,98851041231,98430099999,98433099999,98425099999"
9,"Manila, Phillipines",2014-01-10,28,24,25.8,29.2,24,26.1,19.2,67.1,0.003,100,4.17,rain,,,,22.4,97.4,1014.7,64.9,9.8,231.1,19.9,8,,2014-01-10T06:23:52,2014-01-10T17:43:04,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"98429099999,98428099999,98426041231,RPLL,98430099999,98433099999,98425099999"
10,"Manila, Phillipines",2014-01-11,30,22,25.5,30.4,22,25.7,18,64.8,0,0,0,,,,42.5,24.1,74.9,1015.4,60.2,10,218.6,18.9,8,,2014-01-11T06:24:06,2014-01-11T17:43:39,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98428099999,98426041231,RPLL,98430099999,98433099999,98425099999"
11,"Manila, Phillipines",2014-01-12,29,21.8,25.7,30.3,21.8,26.2,19.1,67.5,0,0,0,,,,,16.6,75.6,1013.6,53.2,9.9,141.1,12.2,5,,2014-01-12T06:24:18,2014-01-12T17:44:14,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98428099999,98426041231,RPLL,98430099999,98433099999,98425099999"
12,"Manila, Phillipines",2014-01-13,29,24.3,26.3,30.7,24.3,26.8,19.5,66.8,0.012,100,8.33,rain,,,,20.5,33.4,1010.8,72.3,10,134.9,11.8,5,,2014-01-13T06:24:29,2014-01-13T17:44:49,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"98429099999,98428099999,98426041231,RPLL,98430099999,98433099999,98425099999"
13,"Manila, Phillipines",2014-01-14,29.2,23.8,26.2,31.1,23.8,26.9,19.4,66.6,0,0,0,,,,,18.2,339.9,1009.7,76,10.3,202.8,17.6,8,,2014-01-14T06:24:39,2014-01-14T17:45:23,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98428099999,98426041231,RPLL,98430099999,98433099999,98425099999"
14,"Manila, Phillipines",2014-01-15,29.1,22,25.4,30.3,22,25.7,19.1,69.3,0.001,100,4.17,rain,,,,23.6,71.9,1011.9,62.2,9.9,206.4,18,7,,2014-01-15T06:24:49,2014-01-15T17:45:58,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"98429099999,98428099999,98426041231,RPLL,98430099999,98433099999,98425099999"
15,"Manila, Phillipines",2014-01-16,29,22,25.2,33.5,22,25.4,17.1,62.3,0,0,0,,,,,18.5,82.2,1013.8,54.1,10.2,173.7,15,7,,2014-01-16T06:24:56,2014-01-16T17:46:32,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98428099999,98426041231,RPLL,98430099999,98433099999,98425099999"
16,"Manila, Phillipines",2014-01-17,29,23,25.1,29.8,23,25.3,18,65.3,0,0,0,,,,,18.3,82.9,1013.4,86.3,9.7,209.2,18.2,7,,2014-01-17T06:25:03,2014-01-17T17:47:06,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98428099999,98426041231,RPLL,98430099999,98433099999,98425099999"
17,"Manila, Phillipines",2014-01-18,27.7,22.6,25,28.2,22.6,25.1,17,62,0,0,0,,,,,18.4,59.9,1014.6,87.4,10.1,150.3,12.9,5,,2014-01-18T06:25:09,2014-01-18T17:47:40,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98428099999,98426041231,RPLL,98430099999,98433099999,98425099999"
18,"Manila, Phillipines",2014-01-19,27,22,24.2,27.5,22,24.3,16,60.7,0,0,0,,,,46.4,29.5,69,1015.7,68.2,10.1,182.8,15.9,6,,2014-01-19T06:25:14,2014-01-19T17:48:13,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98428099999,98426041231,RPLL,98851041231,98430099999,98433099999,98425099999"
19,"Manila, Phillipines",2014-01-20,27,21,24.1,27.9,21,24.2,17.5,66.9,0,0,0,,,,,14.7,48,1014.7,61.8,10,221.7,19.1,8,,2014-01-20T06:25:17,2014-01-20T17:48:46,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98428099999,98426041231,RPLL,98851041231,98430099999,98433099999,98425099999"
20,"Manila, Phillipines",2014-01-21,26.7,22.9,24.6,27.8,22.9,24.6,18.4,69.1,0,0,0,,,,,14.9,286.5,1013.1,93.7,9.7,208.2,18,8,,2014-01-21T06:25:19,2014-01-21T17:49:19,0.67,Overcast,Cloudy skies throughout the day.,cloudy,"98429099999,98428099999,98426041231,RPLL,98430099999,98433099999,98425099999"
21,"Manila, Phillipines",2014-01-22,28,23,25.1,29.2,23,25.3,19.3,70.8,0.1,100,4.17,rain,,,,13.1,222.1,1012.3,87.3,9.7,200,17.2,8,,2014-01-22T06:25:21,2014-01-22T17:49:52,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"98429099999,98428099999,98426041231,RPLL,98430099999,98433099999,98425099999"
22,"Manila, Phillipines",2014-01-23,28,22,24.7,28.3,22,24.8,17,62.9,0,0,0,,,,,24.1,84.5,1013.7,63.9,10,206.9,18,8,,2014-01-23T06:25:21,2014-01-23T17:50:24,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98327099999,98428099999,98426041231,RPLL,98430099999,98433099999,98425099999"
23,"Manila, Phillipines",2014-01-24,28,22,24.2,28.6,22,24.3,16.9,64.5,0.006,100,4.17,rain,,,38.9,22.4,103.7,1013.8,47.2,10.2,231.1,20.1,8,,2014-01-24T06:25:19,2014-01-24T17:50:55,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"98429099999,98428099999,98426041231,RPLL,98430099999,98433099999,98425099999"
24,"Manila, Phillipines",2014-01-25,29,20,24.2,28.8,20,24.2,15.2,58.2,0,0,0,,,,,16.6,103.3,1013.4,35.5,10.3,256.5,22.3,9,,2014-01-25T06:25:17,2014-01-25T17:51:27,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98428099999,98426041231,RPLL,98430099999,98433099999,98425099999"
25,"Manila, Phillipines",2014-01-26,28,19,23.9,28.9,19,24.1,17.5,68.3,0,0,0,,,,,14.8,310.5,1013.3,42.6,10.2,244.2,21.2,9,,2014-01-26T06:25:14,2014-01-26T17:51:57,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98428099999,98426041231,RPLL,98430099999,98433099999,98425099999"
26,"Manila, Phillipines",2014-01-27,29,22,24.5,30.3,22,24.7,19.4,74.2,0.796,100,4.17,rain,,,,14.8,126.4,1013.7,66.8,10,237,20.3,8,,2014-01-27T06:25:09,2014-01-27T17:52:28,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"98429099999,98428099999,98426041231,RPLL,98430099999,98433099999,98425099999"
27,"Manila, Phillipines",2014-01-28,30,21,25.3,30.5,21,25.5,18.1,65.6,0,0,0,,,,,16.6,92.8,1013.7,47.2,10.2,257.1,22.1,9,,2014-01-28T06:25:03,2014-01-28T17:52:57,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98428099999,98426041231,RPLL,98430099999,98433099999,98425099999"
28,"Manila, Phillipines",2014-01-29,30,22,25.5,30.8,22,25.8,18.2,65.2,0,0,0,,,,,16.5,92.9,1013.7,56.4,10.2,235.6,20.3,9,,2014-01-29T06:24:56,2014-01-29T17:53:27,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98428099999,98426041231,RPLL,98430099999,98433099999,98425099999"
29,"Manila, Phillipines",2014-01-30,28,23,24.6,29.2,23,24.7,19.2,72.2,0,0,0,,,,,14.8,90.4,1014.4,82.8,9.6,235.4,20.5,8,,2014-01-30T06:24:48,2014-01-30T17:53:56,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98428099999,98426041231,RPLL,98430099999,98433099999,98425099999"
30,"Manila, Phillipines",2014-01-31,29,21,25,29.8,21,25.2,16.8,61.4,0.778,100,4.17,rain,,,,22.4,72.4,1013.7,58.4,10,248.4,21.5,9,,2014-01-31T06:24:39,2014-01-31T17:54:24,0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"98429099999,98428099999,98426041231,RPLL,98430099999,98433099999,98425099999"
31,"Manila, Phillipines",2014-02-01,30,23.2,26.3,33.3,23.2,27.6,20.8,72,0.026,100,8.33,rain,,,,18.1,58.2,1008.9,84.7,9.9,161.8,13.9,6,,2014-02-01T06:24:29,2014-02-01T17:54:52,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"98429099999,98428099999,98426041231,RPLL,98430099999,98433099999,98425099999"
32,"Manila, Phillipines",2014-02-02,32,25,27.7,35.2,25,29.3,22.6,75.1,0,0,0,,,,,16.6,143.4,1009.2,53.8,10,193.4,16.6,7,,2014-02-02T06:24:18,2014-02-02T17:55:19,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98428099999,98426041231,RPLL,98430099999,98433099999,98425099999"
33,"Manila, Phillipines",2014-02-03,30,24,26.5,33.3,24,27.9,23,81.8,0,0,0,,,,,22.3,245.2,1009,51.1,9.9,256,22.1,9,,2014-02-03T06:24:05,2014-02-03T17:55:46,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98428099999,98426041231,RPLL,98430099999,98433099999,98425099999"
34,"Manila, Phillipines",2014-02-04,32,24,27.6,35.1,24,29.4,22.2,74,0,0,0,,,,,18.3,133.1,1009.2,41.9,10.2,254.7,22.1,9,,2014-02-04T06:23:52,2014-02-04T17:56:12,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98428099999,98426041231,RPLL,98430099999,98433099999,98425099999"
35,"Manila, Phillipines",2014-02-05,32,24,27.6,35.8,24,29.7,22.5,74.3,0,0,0,,,,,18.3,136.4,1009.9,40.3,10.1,252.9,21.9,9,,2014-02-05T06:23:37,2014-02-05T17:56:37,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98428099999,98426041231,RPLL,98430099999,98433099999,98425099999"
36,"Manila, Phillipines",2014-02-06,32,24,27.8,35.8,24,29.7,22,71.5,0,0,0,,,,,20.5,122.9,1009.5,39.1,10,266.2,23,9,,2014-02-06T06:23:21,2014-02-06T17:57:02,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98428099999,98426041231,RPLL,98430099999,98433099999,98425099999"
37,"Manila, Phillipines",2014-02-07,32.7,24,27.9,36.5,24,29.5,20.7,65.6,0.007,100,4.17,rain,,,,18.4,126,1008.7,46.5,10.1,268.9,23.2,9,,2014-02-07T06:23:05,2014-02-07T17:57:27,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"98429099999,98428099999,98426041231,RPLL,98851041231,98430099999,98433099999,98425099999"
38,"Manila, Phillipines",2014-02-08,34,25,28.4,36.5,25,30.5,22.1,70.2,0,0,0,,,,,14.7,99.6,1008.3,39.5,10,265.2,23,9,,2014-02-08T06:22:47,2014-02-08T17:57:50,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98428099999,98426041231,RPLL,98430099999,98433099999,98425099999"
39,"Manila, Phillipines",2014-02-09,32,25,28.5,35,25,30.3,21.5,67.2,0,0,0,,,,,22.3,117.4,1008.2,57.5,10.3,212.2,18.5,7,,2014-02-09T06:22:28,2014-02-09T17:58:14,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98428099999,98426041231,RPLL,98430099999,98433099999,98425099999"
40,"Manila, Phillipines",2014-02-10,32,24.9,28.2,35.1,24.9,30.3,22,70.2,0,0,0,,,,,16.6,312.4,1008.7,56.9,10,215.2,18.6,7,,2014-02-10T06:22:08,2014-02-10T17:58:36,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98428099999,98426041231,RPLL,98430099999,98433099999,98425099999"
41,"Manila, Phillipines",2014-02-11,30,25,26.9,32.6,25,28,21.6,73.4,0.042,100,4.17,rain,,,,16.5,95.1,1009.4,68.8,9.9,152.8,13.1,6,,2014-02-11T06:21:48,2014-02-11T17:58:58,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"98429099999,98428099999,98426041231,RPLL,98430099999,98433099999,98425099999"
42,"Manila, Phillipines",2014-02-12,31,23,26.2,33,23,26.9,20,69.5,0,0,0,,,,37.1,24.1,115.5,1010.9,51.2,10.1,219.8,19,8,,2014-02-12T06:21:26,2014-02-12T17:59:20,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,98428099999,98426041231,RPLL,98430099999,98433099999,98425099999"
43,"Manila, Phillipines",2014-02-13,31,22,26.1,31.8,22,26.5,18.9,65.9,0,0,0,,,,,22.8,118.9,1013.2,46.2,10,260.6,22.4,9,,2014-02-13T06:21:03,2014-02-13T17:59:41,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98428099999,98426041231,RPLL,98430099999,98433099999,98425099999"
44,"Manila, Phillipines",2014-02-14,31,22,26,32.4,22,26.5,18.9,66.1,0,0,0,,,,,16.5,127.7,1013.1,43,10.1,260,22.5,9,,2014-02-14T06:20:39,2014-02-14T18:00:01,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98428099999,98426041231,RPLL,98430099999,98433099999,98425099999"
45,"Manila, Phillipines",2014-02-15,30,23,25.8,31.3,23,26.2,18.7,65.9,0,0,0,,,,37.1,16.6,93,1013.3,43.7,10.1,264.8,22.8,9,,2014-02-15T06:20:15,2014-02-15T18:00:21,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98428099999,98426041231,RPLL,98430099999,98433099999,98425099999"
46,"Manila, Phillipines",2014-02-16,30,23,26.3,32.6,23,27.2,19.7,67.2,0,0,0,,,,,22.3,107,1014.4,48.8,10.2,268.5,23.1,9,,2014-02-16T06:19:49,2014-02-16T18:00:40,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98428099999,98426041231,RPLL,98430099999,98433099999,98425099999"
47,"Manila, Phillipines",2014-02-17,31,23,26.5,31.9,23,27.3,19.9,67.9,0,0,0,,,,,22.3,108.9,1015.4,39.5,10.3,269.5,23.1,9,,2014-02-17T06:19:23,2014-02-17T18:00:59,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98428099999,98426041231,RPLL,98430099999,98433099999,98425099999"
48,"Manila, Phillipines",2014-02-18,31,24.7,27.1,32.4,24.7,27.8,19.3,62.9,0,0,0,,,,,16.5,125.6,1013.9,51.1,10,277.5,23.9,10,,2014-02-18T06:18:56,2014-02-18T18:01:17,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98428099999,98426041231,RPLL,98430099999,98433099999,98425099999"
49,"Manila, Phillipines",2014-02-19,31,23,26.2,32.4,23,26.9,20.1,69.7,0,0,0,,,,,14.7,107.9,1012.6,48.7,9.9,261.7,22.6,9,,2014-02-19T06:18:28,2014-02-19T18:01:35,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98428099999,98426041231,RPLL,98430099999,98433099999,98425099999"
50,"Manila, Phillipines",2014-02-20,32,24,26.9,33.5,24,27.5,18.7,61.5,0,0,0,,,,,14.7,87.1,1014.2,46.5,10.2,261.7,22.6,9,,2014-02-20T06:17:59,2014-02-20T18:01:52,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98428099999,98426041231,RPLL,98430099999,98433099999,98425099999"
51,"Manila, Phillipines",2014-02-21,29,24,26.1,29.8,24,26.4,18.4,63.2,0,0,0,,,,,18.3,98.4,1015.4,59.9,10.1,255.5,22,9,,2014-02-21T06:17:29,2014-02-21T18:02:08,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98428099999,98426041231,RPLL,98430099999,98433099999,98425099999"
52,"Manila, Phillipines",2014-02-22,29,23,25.7,29.8,23,26.1,18.4,64.5,0,0,0,,,,,18.4,92.5,1015.3,68.6,10.2,242.4,21,9,,2014-02-22T06:16:58,2014-02-22T18:02:24,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98428099999,98426041231,RPLL,98430099999,98433099999,98425099999"
53,"Manila, Phillipines",2014-02-23,29,23,25.2,30.3,23,25.5,19,68.7,0,0,0,,,,,20.5,106.1,1015.3,64,10,212.1,18.4,7,,2014-02-23T06:16:27,2014-02-23T18:02:39,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98428099999,98426041231,RPLL,98430099999,98433099999,98425099999"
54,"Manila, Phillipines",2014-02-24,30,21,25.6,30.5,21,26,18,63.8,0,0,0,,,,46.4,25.9,111.6,1015.2,44.6,10.5,226.3,19.5,8,,2014-02-24T06:15:55,2014-02-24T18:02:54,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98428099999,98426041231,RPLL,98430099999,98433099999,98425099999"
55,"Manila, Phillipines",2014-02-25,31,22,25.7,33,22,26.4,19.8,70.4,0,0,0,,,,,13,304.2,1014.9,50.5,9.9,226.5,19.5,9,,2014-02-25T06:15:22,2014-02-25T18:03:09,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98428099999,98426041231,RPLL,98430099999,98433099999,98425099999"
56,"Manila, Phillipines",2014-02-26,29,22,25.5,31.3,22,26,20.8,76.8,3.182,100,20.83,rain,,,,20.5,95,1014.9,72.9,9.7,281.6,24.3,10,,2014-02-26T06:14:49,2014-02-26T18:03:23,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"98429099999,98428099999,98426041231,RPLL,98430099999,98433099999,98425099999"
57,"Manila, Phillipines",2014-02-27,31,22,26.7,32.5,22,27.5,19.5,66,0,0,0,,,,,25.9,108.3,1014.6,43.5,10.1,281.6,24.4,10,,2014-02-27T06:14:15,2014-02-27T18:03:36,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98428099999,98426041231,RPLL,98430099999,98433099999,98425099999"
58,"Manila, Phillipines",2014-02-28,31,23,27.1,33,23,27.9,20,66,0,0,0,,,,,22.3,114.7,1013.9,39.8,10.2,281.8,24.4,10,,2014-02-28T06:13:40,2014-02-28T18:03:49,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98428099999,98426041231,RPLL,98430099999,98433099999,98425099999"
59,"Manila, Phillipines",2014-03-01,32,22,27,33.5,22,27.9,19.6,64.9,0,0,0,,,,,17.6,142.7,1012.7,35.9,10.3,300.1,26,10,,2014-03-01T06:13:05,2014-03-01T18:04:02,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98428099999,98426041231,RPLL,98430099999,98433099999,98425099999"
60,"Manila, Phillipines",2014-03-02,32,23,27.3,34.1,23,28.3,19.8,65,0,0,0,,,,,13.8,105.9,1011.4,38,10.4,275.9,23.7,10,,2014-03-02T06:12:29,2014-03-02T18:04:14,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98428099999,98426041231,RPLL,98430099999,98433099999,98425099999"
61,"Manila, Phillipines",2014-03-03,32,24,27.5,34.1,24,28.6,20.8,68.2,0,0,0,,,,,18.3,120.5,1012.3,46.2,10.2,293.8,25.4,10,,2014-03-03T06:11:53,2014-03-03T18:04:26,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98428099999,98426041231,RPLL,98430099999,98433099999,98425099999"
62,"Manila, Phillipines",2014-03-04,33,24,27.8,35.3,24,29.1,20.9,67.2,0,0,0,,,,,16.5,120.7,1013.2,47.7,10.2,270.7,23.5,10,,2014-03-04T06:11:16,2014-03-04T18:04:37,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98428099999,98426041231,RPLL,98430099999,98433099999,98425099999"
63,"Manila, Phillipines",2014-03-05,32,25,27.4,34.4,25,28.8,21.2,69.6,0,0,0,,,,,16.5,133.7,1013.2,72.9,10,230.1,19.9,9,,2014-03-05T06:10:38,2014-03-05T18:04:48,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98428099999,98426041231,RPLL,98430099999,98433099999,98425099999"
64,"Manila, Phillipines",2014-03-06,33,24,27.7,34.1,24,28.6,19.9,63.8,0,0,0,,,,37.1,22.2,108.7,1013,51.1,9.9,263.2,22.8,10,,2014-03-06T06:10:00,2014-03-06T18:04:59,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98428099999,98426041231,RPLL,98430099999,98433099999,98425099999"
65,"Manila, Phillipines",2014-03-07,30,24,26.2,32.6,24,27,21.1,74.1,16.568,100,16.67,rain,,,,18.4,110.6,1014.9,86.6,9.7,242.8,21.1,8,,2014-03-07T06:09:22,2014-03-07T18:05:09,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,98428099999,98426041231,RPLL,98430099999,98433099999,98425099999"
66,"Manila, Phillipines",2014-03-08,31,23,26.8,33.8,23,27.9,20.5,69.2,0,0,0,,,,,22.3,112.9,1014.1,49.6,10.1,279.8,24.2,10,,2014-03-08T06:08:43,2014-03-08T18:05:19,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98428099999,98426041231,RPLL,98430099999,98433099999,98425099999"
67,"Manila, Phillipines",2014-03-09,32,23,27.1,33.5,23,28.3,20.3,67.2,0,0,0,,,,,14.7,134.8,1014,53.2,9.9,290.7,25.1,10,,2014-03-09T06:08:03,2014-03-09T18:05:28,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98428099999,98426041231,RPLL,98430099999,98433099999,98425099999"
68,"Manila, Phillipines",2014-03-10,32,24.9,27.3,34.2,24.9,28.7,21.1,69.4,0.02,100,4.17,rain,,,,16.6,87.1,1014.7,56.1,9.9,284.9,24.7,10,,2014-03-10T06:07:24,2014-03-10T18:05:38,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"98429099999,98428099999,98426041231,RPLL,98430099999,98433099999,98425099999"
69,"Manila, Phillipines",2014-03-11,29,23,26.5,32.8,23,27.7,22.1,77.5,4.516,100,20.83,rain,,,,24.1,99.1,1015,82.6,9.8,217.1,18.8,7,,2014-03-11T06:06:44,2014-03-11T18:05:47,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"98429099999,98428099999,98426041231,RPLL,98430099999,98433099999,98425099999"
70,"Manila, Phillipines",2014-03-12,32,25,28,35.5,25,29.4,20.9,66.2,0,0,0,,,,,22.4,110.7,1013.7,41.4,10.2,293,25.3,10,,2014-03-12T06:06:03,2014-03-12T18:05:55,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98428099999,98426041231,RPLL,98430099999,98433099999,98425099999"
71,"Manila, Phillipines",2014-03-13,33,24,28.3,36.1,24,29.9,20.6,63.9,0,0,0,,,,,18.3,121.2,1012.8,43.4,10,274.6,23.6,9,,2014-03-13T06:05:22,2014-03-13T18:06:04,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98428099999,98426041231,RPLL,98430099999,98433099999,98425099999"
72,"Manila, Phillipines",2014-03-14,33,24,28.8,37.6,24,30.9,21.4,65.1,0,0,0,,,,44.3,25.8,119.3,1014.2,37.7,9.9,257.2,22.3,9,,2014-03-14T06:04:41,2014-03-14T18:06:12,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98428099999,98426041231,RPLL,98430099999,98433099999,98425099999"
